CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
-2.295575019320791	-0.6381674106247669	-1.155102131156433	1.27364564	22.51021385	1.0837636	0.08862195	-0.0526608405	0.043783426900000005	-0.0538873698	0.0029392743	0.0040861118	0.08896826619999999	-0.08833273400000001	-0.0434050823	-0.0206672275	-0.0493465922	-0.013996218500000001	0.021916991299999997	0.0637392135	0.0603318651	0.0547872304	0.0473017307	0.0	0.0	-0.0111167	0.0211076	0.09760990000000003	-0.00288095	0.0013071100000000004	0.000307905
-2.614038315597473	-0.3708681329900725	-1.2686120363608921	1.40968919	24.91462517	1.07759452	0.08186355	-0.0737674809	0.0055652001	-0.07258616379999999	-0.0668204051	0.0378505569	0.040174963	-0.0808690561	-0.0463913223	0.0166846193	0.0205413253	-0.0708151205	0.0700261393	0.0636574025	0.0600106237	0.054086616799999994	0.0461101805	0.0	0.0	-0.0193468	0.0512464	0.100522	-0.0022656	0.00115433	0.000264384
-2.2935490896834905	-0.3172769366581191	-0.6644116499194079	1.14413893	20.22133255	1.08717763	0.14393586000000003	-0.0507370822	-0.0272968696	-0.07779484099999999	-0.0881732114	0.022620153100000002	0.042149043399999996	-0.0855511041	-0.016568666200000002	0.04434005269999999	0.0393113118	0.020473095400000002	-0.019573941799999998	0.0635728069	0.0596788822	0.0533647106	0.04488636	0.0	0.0	-0.0162618	-0.00790881	0.111523	-0.00335029	0.00109163	0.000530887
-2.2674996748027803	0.04152839499139	-0.35531314623369736	1.10780299	19.57913589	0.95479232	0.07058516	-0.013504245500000001	-0.0400184507	-0.07787357339999999	-0.0660095549	-0.052226775999999996	0.0398739832	-0.033712078300000003	0.018968705500000002	0.0629093669	0.0605844205	0.0605285008	-0.0361532486	0.0634854304	0.0593366986	0.0526217958	0.043631125599999994	0.0	0.0	-0.0126335	0.0262244	0.112506	-0.00368482	0.00132757	0.00059723
-0.5004754985205665	0.27014890883038306	-0.052112949258421686	1.30006552	22.97715378	0.99482644	0.08250249999999999	0.0639272042	-0.021852573599999998	-0.0260105219	-0.027266745499999998	-0.0344928317	0.1061084366	0.006944154100000001	0.051542957400000006	0.043475634299999996	0.0855190852	0.0189933493	0.011315454499999999	0.0633952768	0.058984132800000005	0.051858165	0.0423453559	0.0	0.0	-0.0111313	0.0163632	0.0892397	-0.00363959	0.000700537	0.000312037
-0.5033911874257916	0.18856349123363	-0.2761609355389816	1.25829971	22.23899269	1.02785277	0.08272094999999997	0.0698591709	0.0252387234	0.0075934849	-0.0757928153	0.0575890604	-0.0311235817	0.012800800900000001	0.054495953300000004	-0.047909010499999995	0.007063648499999999	0.08580363740000001	0.034106322	0.0633023502	0.05862124639999999	0.0510741189	0.041029950499999995	0.0	0.0	-0.0171937	-0.0208413	0.0947006	-0.0031389	0.000856375	0.000288702
-0.6128687027775396	0.18469288724817104	-0.3594587168945288	1.52462447	26.94597435	0.99233514	0.07232169	-0.0026672063	0.07706534820000001	0.0206159528	0.0007180582000000001	-0.0581950963	0.0264104162	0.0319796392	-0.0138172976	-0.0678986853	0.0163165449	0.057471183700000004	-0.0541967475	0.0632066545	0.0582481031	0.0502699659	0.0396858302	0.0	0.0	-0.0133947	0.00815679	0.0974118	-0.00335689	0.00128444	0.000198489
-0.8824214225171391	0.24529709776019906	-0.4700859666641	1.25111258	22.11196709	0.96849698	0.058521895	-0.0527815845	0.034865148	0.005629883299999999	0.0153393529	-0.0237222359	0.0077782403	0.037384144300000005	-0.0716524971	-0.0293560057	0.0128213184	0.0088304203	-0.0166180655	0.0631081939	0.057864768	0.0494460229	0.038313935699999996	0.0	0.0	-0.00682697	0.0267354	0.098041	-0.00327837	0.0008351399999999998	7.13819e-05
-0.06455068729701953	0.66869974197114	-0.4524237214224546	1.28920853	22.78527069	0.96904463	0.07298697499999998	-0.055655601799999996	-0.024153685299999998	0.0028142202	0.0234602451	0.0469750945	-0.0079506877	0.0705843212	-0.08480067109999999	0.0301263409	0.0248547318	-0.023184935	-0.0030304475	0.0630069728	0.0574713083	0.048602614	0.036915227	0.0	0.0	-0.008097939999999998	0.0748743	0.104875	-0.00314642	0.00074478	0.000183934
0.09667696073964592	0.3529490663371927	-0.6398075201235389	1.09564626	19.3642807	0.94646537	0.10564662	-0.0386000431	-0.0308453979	-0.0134059902	0.0128371856	0.0629632678	-0.0208044517	0.0520170307	-0.0344866535	0.0441194154	-0.0161937031	0.0058954511	-0.0048853345000000005	0.0629029955	0.057067792699999995	0.0477400713	0.035490682999999995	0.0	0.0	-0.00685732	-0.00945175	0.0945542	-0.00310006	0.00083454	0.000242997
-0.6617025667064131	0.3225576314362324	-0.6467256721770471	1.06488228	18.82056236	0.91438848	0.04684122999999999	-0.0082910641	-0.0551991046	-0.0570684699	0.0186678689	-0.014217871399999998	-0.0625661841	0.0494771519	-0.0013407132000000002	0.0705317153	0.0163379473	-0.0017172631	-0.055976689	0.0627962667	0.05665429190000001	0.0468587345	0.0340413008	0.0	0.0	-0.0144189	0.010621	0.0972579	-0.00309347	0.00114443	0.000229413
-0.8371535688507474	0.2975561113632873	-0.44227223915248587	1.12539136	19.88998985	0.92333877	0.04148658000000001	0.0368050652	-0.0368338921	-0.0593753507	0.032784778199999996	-0.0494255908	-0.0494814438	0.0479657655	0.0314646643	0.051653289299999995	0.0098315086	0.0245834487	-0.0791613734	0.0626867909	0.0562308783	0.045958950400000004	0.0325680946	0.0	0.0	-0.00719742	0.0148566	0.0992151	-0.00358536	0.00114443	0.000159857
1.0798335966132682	0.19068505166498334	0.018127865178635686	1.33354318	23.5688343	0.95705789	0.05277610000000001	0.0718676127	-0.0090064399	0.0027390306	0.0038336959	0.0626362075	0.0237460925	0.0461073207	0.0502564242	0.001813481	0.0228346497	-0.0107499611	-0.021473677799999997	0.062574573	0.0557976259	0.0450410733	0.031072095499999997	0.0	0.0	-0.00563867	0.0195992	0.0957549	-0.00400346	0.000765106	0.000222724
0.0997292217301216	0.03449831292351821	-0.3705298387855137	1.13086736	19.98677254	0.95759451	0.09374955000000003	0.0665873021	0.0367318977	0.0105151693	-0.021427120299999998	0.0654582016	-0.0801105584	0.0374620155	0.0415358532	-0.0507846765	-0.0401376084	0.0241807192	-0.014405443	0.062459618	0.0553546105	0.0441054646	0.0295543505	0.0	0.0	-0.00437152	-0.024295	0.0951922	-0.00341218	0.000883123	0.000473937
-0.6124595663729477	0.1494304149420351	-0.5102360996058393	1.30907476	23.13638306	0.9954595	0.09936559	-0.0029614624	0.07768668940000001	0.0107784899	0.0125011999	-0.0464332515	-0.0400832733	0.0300692112	-0.0075118087	-0.0732512391	0.0228314542	-0.0209393193	-0.0850452814	0.062341930700000006	0.054901909699999994	0.0431524925	0.028015921800000003	0.0	0.0	-0.00297398	0.0190404	0.102019	-0.00402239	0.000649569	0.000361584
-1.1901210225279104	0.10112363814062694	-0.35663003675423793	1.22697568	21.68537521	0.94276112	0.04705211999999999	-0.0410066012	0.046982198499999996	-0.0032250778999999997	0.0170218658	-0.0369968181	-0.041547395099999995	0.0030526954	-0.06308354320000001	-0.033933435	-0.0019548162	0.0130602253	-0.0654967147	0.062221516399999996	0.0544396026	0.0421825322	0.026457886099999998	0.0	0.0	0.00106926	-0.008037229999999998	0.104586	-0.00384944	0.000727883	0.000377605
-0.07290547073779202	0.11531129046378845	-0.3937326542304813	1.16605973	20.60875702	0.92350477	0.092531473	-0.06279236980000001	-0.0080476928	0.0072219614	0.0068499613	0.0550851583	-0.0201124291	0.0090639932	-0.0721224851	0.005666416999999999	0.0098068073	-0.0508080493	-0.0181949373	0.062098380300000006	0.053967770199999994	0.0411959656	0.0248813337	0.0	0.0	-0.000765583	0.0512608	0.0984456	-0.0035988	0.000655493	0.000195471
0.2493039940846799	0.15295732209587	-0.4773638079049486	1.11146748	19.64390182	0.94169569	0.07196590699999998	-0.039655396600000004	-0.02233925	-0.0018805689	0.0034356638	0.0567966813	0.0028299338	0.0083554605	-0.045787099299999995	0.0408547367	0.0322111131	-0.08121646860000001	0.0050285022999999995	0.0619725278	0.053486495	0.040193181099999996	0.023287368	0.0	0.0	-0.00983474	0.0707471	0.0984329	-0.00324902	0.00102719	0.000341949
-0.7065310643041405	-0.1579546799989796	-0.5028210505961732	1.16342235	20.56214523	1.01374638	0.12660651	-0.0311122011	-0.0410450742	-0.0244955962	-0.0177222529	0.0371451104	-0.0194413836	-0.029380914700000003	-0.0014396473000000002	0.037147741	-0.028379254	-0.0052536948	-0.0005117328	0.0618439645	0.0529958612	0.039174573399999996	0.0216771046	0.0	0.0	-0.0171678	-0.026608	0.0984133	-0.00357779	0.00100274	0.000257194
-0.9698769760897814	-0.35764864790199313	-0.3327867647323594	1.05092406	18.5738678	0.96315002	0.030660100000000006	-0.0023612163	-0.0466480103	-0.0594522213	-0.01072489	-0.0321491625	-0.007741781	-0.0424172222	0.007445897700000001	0.0580869299	0.0218122873	-0.0091476328	-0.0646185502	0.061712695899999996	0.0524959546	0.0381405436	0.0200516704	0.0	0.0	-0.013455000000000003	-0.0129229	0.0984187	-0.00334779	0.000996366	0.000228432
-1.3188163968145206	-0.3693693361733009	-0.13982658514301746	1.08729661	19.21670914	0.97891486	0.027207070000000007	0.04402682	-0.030415582099999998	-0.0563697776	0.0020373997	-0.0603283475	0.0316189749	-0.0470442499	0.0537722187	0.022143703100000002	0.017248356399999998	0.0089010998	-0.0234883353	0.061578727699999995	0.051986862800000005	0.0370914987	0.0184122029	0.0	0.0	-0.00919203	-0.0129848	0.098415	-0.00370126	0.00106466	0.000264238
-0.02543908219398433	-0.4326923340210895	-0.00018214323274662325	1.15322757	20.38196373	0.95104611	0.06675642000000001	0.0816759266	0.016618885	-0.0086153925	-0.08528621439999999	0.0734235882	0.033274063900000005	-0.0579442539	0.07961845690000001	-0.030426359500000003	0.0255545521	0.021075510899999997	0.0249999046	0.061442066	0.0514686748	0.0360278517	0.0167598496	0.0	0.0	-0.0180699	-0.0225354	0.0823553	-0.00330893	0.00122801	0.000353923
-0.1259667059268919	-0.4459952889561151	0.0526825122903129	1.67869854	29.66905594	0.98189485	0.06443157000000001	0.0172692761	0.0719640003	0.0244949358	-0.0203273832	-0.0209158737	0.0863250543	-0.0493282216	0.0329225421	-0.0935340516	0.0172290994	0.053836597	0.0071529162	0.06130271650000001	0.0509414812	0.0349500213	0.0150957669	0.0	0.0	-0.0177973	-0.00848883	0.0915767	-0.0039357	0.00126897	0.000203833
-0.9343726405532766	-0.3312061013458276	-0.03764963095863755	1.20063448	21.21982574	0.94074452	0.015241860000000029	-0.0377173521	0.044011075	0.0123185397	-0.0055491924	-0.017934739499999998	0.052558113499999996	-0.051167881299999995	-0.0253610035	-0.0479466475	0.0076242829	0.0290397442	-0.0022871169	0.0611606855	0.0504053744	0.0338584319	0.0134211193	0.0	0.0	-0.0132007	-0.00429712	0.0913644	-0.00387493	0.00126916	0.000267698
-1.2572295199881771	-0.3177636455797569	-0.3543989551848386	1.35764802	23.99485779	0.96591246	0.021018429999999973	-0.0601082974	-0.007898980600000001	0.0059244510999999994	-0.0365557747	0.0554095375	0.0406347227	-0.058354169500000004	-0.0669533029	-0.0003306383	0.039206933799999996	-0.0112083157	0.0100393506	0.0610159791	0.049860448099999996	0.0327535131	0.0117370789	0.0	0.0	-0.0177874	-0.007686949999999999	0.0943516	-0.00377098	0.00128108	0.000352922
-0.8556566006522076	-0.2453894127251262	-0.3231081670818243	1.28134656	22.64631844	0.99275744	0.06746074999999999	-0.0398858281	-0.0395752578	-0.0148335227	-0.029553265800000002	0.021670721	-0.0225643422	-0.048425460700000006	-0.0179688683	0.0366568924	0.021377942200000003	0.048417415899999997	-0.044343160300000004	0.0608686037	0.0493067976	0.0316357001	0.010044824300000001	0.0	0.0	-0.0159166	-0.0362477	0.110666	-0.00394485	0.00106246	0.000374728
-1.316504536323894	-0.29013353749114995	-0.2690956868328315	1.05615115	18.66625023	0.92251861	0.07276215000000005	-0.0157579796	-0.0474637932	-0.04971510690000001	-0.055110895199999996	-0.0139379917	-0.0259327405	-0.054916846799999995	0.0184767255	0.06615669910000001	0.038719236000000004	0.0491192171	-0.0838670552	0.060718565700000005	0.048744519900000005	0.0305054328	0.0083455398	0.0	0.0	-0.00961969	0.00625749	0.118318	-0.00420662	0.00111536	0.000363237
-0.3054788674326073	0.04040536582622817	0.16200796412960305	1.11753559	19.75114822	1.03637028	0.17263442	0.0057993496	-0.043630296799999996	-0.0357526128	-0.0514183807	-0.0341590211	0.05047202889999999	-0.0200019408	0.0439415937	0.053278102599999995	0.1243624085	0.0059086513	-0.0885358443	0.0605658716	0.048173713300000004	0.0293631562	0.006640414599999999	0.0	0.0	-0.011315	0.103142	0.101531	-0.00503477	0.00129246	0.000503339
-0.29967712943597913	0.11284084771320085	0.725642853571354	1.14778888	20.28584099	1.02515256	0.15633824999999998	0.0154179373	-0.0477016529	-0.0005830009	-0.061759137199999994	-0.0511852553	0.0022836845	0.0004594453	0.0281943129	0.055418542300000005	0.083478652	0.08427741820000001	-0.026597334900000002	0.0604105282	0.0475944777	0.0282093199	0.0049306421	0.0	0.0	-0.007651149999999998	-0.0178972	0.101861	-0.00467029	0.00122621	0.000698713
-0.25072993989366743	0.2981072549704772	1.0457488227871354	1.15293801	20.37684631	1.04254019	0.09355985000000003	0.024938329300000003	-0.049620774299999997	-0.0033061534999999998	-0.039927264	-0.1168772149	-0.028142867599999996	0.0182676503	0.0366767171	0.0458947046	0.1264325259	0.093171331	-0.0322306525	0.0602525423	0.047006914500000004	0.0270443783	0.0032174189	0.0	0.0	-0.0128817	-0.0367254	0.0867555	-0.00410694	0.00140824	0.000356181
