CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	Cosine18	NonSteadyStateOutlier00	X	Y	Z	RotX	RotY	RotZ
-1.0349085170548342	-0.36016687565732164	-0.5102991182846945	0.93677741	17.56261444	0.84684312	0.08904777499999998	0.0023391462	0.0291774577	0.0009114807	0.0019135842000000001	0.0234963397	-0.0221819763	-0.0055841223	0.019123886899999998	0.0259438938	0.016929221799999998	0.0073533636	0.0053282299	0.0331908187	0.0331773566	0.0331549239	0.0331235265	0.0330831729	0.0330338742	0.0329756435	0.0329084967	0.0328324519	0.0327475297	0.032653753	0.032551147200000005	0.032439740099999996	0.0323195617	0.032190644500000004	0.0320530235	0.0319067357	0.0317518209	0.0315883207	0.0	-0.00382889	0.109113	0.0511402	0.00101496	0.000441105	-5.49651e-05
-1.4818744417431478	-0.3383175209736811	-0.7610936962297981	0.82223201	15.41512775	0.80303645	0.054977010000000014	-0.0025245469	0.0346582047	0.0022293096	0.0114136836	0.019930172	-0.0193878968	-0.00922011	0.0165891574	0.0261154779	0.0007254467	0.0169511244	0.0178888897	0.033189824300000004	0.0331733793	0.033145977	0.0331076265	0.0330583405	0.0329981351	0.0329270304	0.0328450498	0.032752220299999996	0.032648572599999995	0.032534141	0.0324089633	0.0322730808	0.0321265383	0.0319693844	0.031801670899999995	0.0316234531	0.03143479	0.0312357439	0.0	-0.00542764	0.07557519999999998	0.0413844	0.00101496	0.00056545	2.23831e-05
-1.974785367768379	-0.19298083770278107	-0.9144807284691234	1.00243175	18.79349518	0.89623928	0.159416105	-0.006962946899999999	0.023834148599999997	0.0044217241	0.0252739751	0.019718565	0.0037635239000000003	-0.0095599402	0.0035778343	0.043216645899999996	-0.0060477180000000005	0.036397529399999996	0.014413453500000001	0.0331887303	0.0331690044	0.0331361364	0.033090139500000004	0.0330310319	0.0329588371	0.0328735835	0.032775305	0.0326640405	0.032539834100000005	0.032402735099999996	0.0322527977	0.0320900813	0.031914650499999996	0.0317265747	0.0315259284	0.0313127912	0.0310872475	0.0308493866	0.0	-0.00957671	-0.00648583	0.0484954	0.00162852	0.000957808	-0.000293599
-2.106934022018324	-0.19443415925511195	-0.8483264182322011	0.88171726	16.53035164	0.81811219	0.04632286	-0.0117090889	0.015538211100000001	0.0047232329	0.03989764	0.012093381399999999	0.0025065262	-0.0103170879	0.0052002132000000005	0.0379760346	-0.021035927000000003	0.0523005483	0.013309194199999999	0.033187537	0.0331642319	0.0331254023	0.0330710663	0.0330012494	0.0329159842	0.0328153106	0.032699275800000004	0.032567934	0.0324213469	0.0322595829	0.0320827178	0.0318908344	0.0316840226	0.0314623791	0.0312260077	0.030975019	0.0307095305	0.030429666600000002	0.0	-0.0170035	-0.00641106	0.0402743	0.00211635	0.000969234	-0.000406347
-1.5883799658372069	-0.5381271023594254	-1.0112478341845867	1.03275633	19.36201859	0.85869855	0.06391191	-0.0158305782	0.010520927900000001	0.017271686100000003	0.04025261	0.0047484238	-0.0062199848	-0.0008463111	0.0020955858	0.025470011299999998	-0.0279172415	0.029804345	0.0230426785	0.0331862442	0.0331590621	0.033113775	0.0330504078	0.032968995	0.032869581099999996	0.032752220299999996	0.0326169767	0.0324639242	0.0322931463	0.0321047363	0.031898797	0.031675441	0.03143479	0.031176975699999998	0.0309021386	0.0306104289	0.0303020058	0.0299770378	0.0	-0.0119974	0.022065	0.0561034	0.00195826	0.000835311	-0.000406347
-1.6667011342608202	-0.5771154308866623	-1.0444396764663133	0.90944302	17.05015182	0.81898469	0.09724245	-0.0187761162	0.0025982519	0.0241198458	0.036031945499999996	0.0041210217	-0.0193908242	0.0001408995	-0.0022624838	0.0088704289	-0.0398865976	0.0266283108	0.0102976573	0.0331848519	0.0331534948	0.0331012548	0.033028165	0.0329342713	0.0328196328	0.0326843218	0.0325284235	0.0323520362	0.0321552708	0.0319382514	0.031701114700000005	0.0314440099	0.0311670992	0.0308705568	0.0305545696	0.0302193365	0.0298650689	0.029491989700000002	0.0	-0.010837200000000002	0.0634732	0.0568651	0.000954584	0.0008212319999999998	-0.000345855
-2.148161968137956	-0.5610812105982422	-1.1854770653186557	0.99280387	18.61299324	0.84009469	0.026540350000000008	-0.024596623999999997	-0.0079127149	0.0250042795	0.0375338447	0.0010494903999999998	-0.0251771765	0.000673073	0.0059621082	-0.0046797621	-0.046444634000000005	0.0054399052	0.0221103208	0.0331833603	0.0331475302	0.0330878421	0.0330043389	0.0328970807	0.0327661447	0.0326116252	0.0324336333	0.0322322972	0.0320077618	0.031760188700000004	0.0314897561	0.0311966586	0.0308811072	0.030543328999999998	0.0301835672	0.0298020806	0.0293991438	0.028975047	0.0	-0.0142767	0.0736077	0.0568543	0.00112056	0.000788589	-0.000406347
-2.524523008820495	-0.6054316829792807	-1.2744150624008137	0.88413906	16.57575607	0.83450818	0.10796837	-0.029905447999999998	-0.0169217381	0.023751457599999998	0.0365003738	0.0019029882999999999	-0.0183959164	0.0074697043	-0.0148353099	-0.00046711400000000003	-0.0334147814	0.023271011	0.0148439153	0.0331817692	0.0331411684	0.0330735372	0.0329789307	0.0328574262	0.032709122599999994	0.032534141	0.0323326241	0.0321047363	0.0318506634	0.0315706126	0.0312648123	0.0309335121	0.030576982000000003	0.0301955129	0.029789415899999998	0.0293590222	0.0289046829	0.0284267685	0.0	-0.007905	0.00377503	0.0568446	0.00166325	0.000696193	-0.000406347
-2.920795157112834	-0.7488290640260606	-1.2482948797121018	0.8269276	15.50316048	0.80920511	0.02722191	-0.0332749455	-0.023435986800000003	0.0173061353	0.0320977913	0.0035943872999999998	-0.0069703607999999995	0.013874721000000001	-0.0230521213	-0.004796582	-0.0378229846	0.025311455899999998	0.0125806242	0.0331800788	0.0331344094	0.0330583405	0.0329519416	0.0328153106	0.032648572599999995	0.0324518807	0.0322254154	0.0319693844	0.0316840226	0.0313695918	0.0310263806	0.0306547037	0.030254902200000003	0.0298273429	0.029372418100000002	0.028890545099999998	0.028382166099999998	0.0278477474	0.0	-0.00719688	-0.00281581	0.0710405	0.00160131	0.000643592	-0.000406347
-2.8815058000793936	-0.9529482469821076	-1.1711209552137367	0.81368434	15.25487709	0.79189402	0.03404795000000002	-0.0279201518	-0.0345671916	0.0200175288	0.031092569599999998	0.0009412712	-0.006741864300000001	0.0188530126	-0.0277651288	-0.0200992586	-0.030310035699999998	0.0205609086	0.0201012457	0.0331782889	0.0331272534	0.0330422524	0.032923373	0.0327707371	0.0325845013	0.0323648564	0.0321120277	0.0318262744	0.0315078894	0.0311571993	0.0307745636	0.0303603746	0.0299150569	0.0294390673	0.0289328936	0.028397054799999998	0.027832100499999998	0.0272386098	0.0	-0.0113934	0.007414719999999999	0.0677801	0.00129085	0.000626842	-0.000406347
-2.2885864085766183	-0.8297554269330639	-1.1915317255183189	0.83997363	15.74774647	0.80946708	0.08186108	-0.0222743062	-0.039331206	0.020862003400000002	0.021654539	-0.0068306257	-0.0063050342	0.0166749731	-0.0258829998	-0.0263379103	-0.0275481946	0.019539348999999998	0.0103150746	0.033176399599999996	0.0331197003	0.0330252733	0.0328932261	0.032723709100000005	0.0325169155	0.0322730808	0.0319924827	0.031675441	0.0313223167	0.0309335121	0.030509470099999998	0.0300506738	0.0295576457	0.0290309476	0.0284711794	0.0278789787	0.0272550201	0.0266000144	0.0	-0.012655	0.0505047	0.0645547	0.000807134	0.000657206	-0.000234745
-1.5688723124406438	-0.7064151215914337	-1.2475961809075975	0.87281317	16.36341858	0.8041625	0.05539495000000001	-0.0211664919	-0.0363164298	0.023554826	0.014062192099999999	-0.0074960566	-0.0110726895	0.0121164624	-0.027424005	-0.0287185894	-0.0244513011	0.0075119064	0.0056681208999999995	0.0331744109	0.0331117503	0.0330074037	0.0328615024	0.0326742301	0.0324458226	0.0321765673	0.0318668034	0.0315169207	0.0311273598	0.0306986111	0.030231214399999998	0.0297257581	0.029182878500000002	0.0286032591	0.0279876296	0.027336765099999997	0.026651485	0.0259326519	0.0	-0.010629	0.0774018	0.0569547	0.000550615	0.000594435	-0.000292892
-2.020538801274381	-0.6628116862446073	-1.3240246301088736	0.87861633	16.47221565	0.80308366	0.10526824	-0.0192498405	-0.0396223291	0.010761816499999998	0.0043452522	-0.0028994432	0.0009354333	0.015111006599999999	-0.0344689618	-0.0324522098	-0.010535041299999999	0.0006759053999999999	0.011559985200000001	0.0331723228	0.0331034035	0.0329886441	0.0328282035	0.0326223038	0.032371230099999995	0.032075330299999996	0.031735013900000004	0.031350752200000005	0.030923077400000002	0.0304525817	0.0299399166	0.029385792	0.0287909752	0.02815629	0.0274826152	0.0267708836	0.026022080899999998	0.025237244	0.0	-0.00710775	0.00363111	0.0630719	0.000915479	0.000545148	-0.000269861
-2.665506951030832	-0.5644490686768324	-1.2039903445541105	0.82926625	15.54700565	0.79124779	0.027834890000000008	-0.016165879299999998	-0.0363565307	-0.0042960052	0.0006315229	-0.0016174491	0.0196055326	0.011512782099999999	-0.0340200524	-0.026245366099999997	0.0032709432	0.0061054715	0.0031962659	0.0331701354	0.03309466	0.032968995	0.0327933309	0.032567934	0.0322931463	0.0319693844	0.0315971393	0.031176975699999998	0.0307095305	0.0301955129	0.0296357023	0.0290309476	0.028382166099999998	0.0276903416	0.0269565233	0.0261818242	0.025367419	0.024514542799999997	0.0	-0.00472767	-0.00150865	0.06915780000000002	0.00118515	0.000544216	-0.000255881
-2.8551712260511795	-0.6424051184502642	-1.029621453261398	0.82809252	15.52500057	0.78481579	0.04590084999999999	-0.0117186922	-0.031456722299999997	-0.015372296200000002	-0.0055918254	-0.0001182861	0.011162587600000001	0.01538935	-0.0225572856	-0.0168319841	0.0163933023	7.093630000000001e-05	-0.0009102788000000001	0.0331678485	0.0330855199	0.0329484569	0.032756886299999996	0.0325111249	0.0322115794	0.0318587453	0.0314532063	0.030995633300000002	0.0304867832	0.029927497999999997	0.0293187027	0.0286614046	0.0279566911	0.027205728	0.026409757599999997	0.0255700967	0.0246881345	0.0237653298	0.0	-0.00207902	0.0179666	0.07770789999999998	0.00129481	0.000499805	-0.000406347
-2.3553712155366453	-0.8084520265794088	-0.6829962319046405	0.86946297	16.30060959	0.82423729	0.15191277000000003	-0.007021554	-0.0248610853	-0.0217388287	-0.0104548789	0.001274663	-0.0105618032	0.013553306999999999	-0.0166350924	-0.0230253214	0.016050682099999998	8.305799999999999e-05	-0.00045096080000000003	0.0331654623	0.0330759833	0.0329270304	0.032718871499999996	0.0324518807	0.0321265383	0.0317434292	0.0313032423	0.030806769100000003	0.030254902200000003	0.0296486341	0.028989054700000003	0.0282773502	0.0275148002	0.026702775800000002	0.025842737299999998	0.0249362309	0.0239848868	0.022990415400000002	0.0	-0.00785504	0.0937885	0.0569339	0.000615776	0.000620525	-0.000215284
-2.0461248438288155	-0.4582898758338884	-0.3167911758211278	0.78616101	14.73887253	0.78893083	0.07254158	0.0012986219000000001	-0.0230883356	-0.0181373978	-0.0227403876	-0.0102404612	-0.0091326612	0.0074934252	-0.0182662689	-0.0140345222	0.0248453932	-0.015855153	-0.0070990489	0.0331629767	0.0330660503	0.032904716	0.032679288199999997	0.032390205899999996	0.032038032200000004	0.0316234531	0.0311472762	0.0306104289	0.030013957	0.0293590222	0.0286469004	0.0278789787	0.0270567527	0.0261818242	0.0252558973	0.024280775600000002	0.0232583585	0.0221906375	0.0	-0.00487446	0.0462772	0.0527532	0.00036744	0.000692438	-0.000178153
-2.4855457604282605	-0.5266804509136612	-0.10014855348053008	0.83647311	15.68211937	0.8193326	0.10024268999999998	0.007554604499999999	-0.0165078403	-0.0211517665	-0.0227516917	-0.0096906453	0.0121768011	0.0048367138	-0.0102269762	-0.009296733100000001	0.0221857717	-8.16071e-05	-0.0006867761	0.0331603918	0.033055721	0.0328815144	0.032638138399999995	0.032326105	0.0319460706	0.0314988346	0.0309853377	0.0304066603	0.0297640196	0.0290587675	0.0282923875	0.027466491800000003	0.0265828177	0.0256432241	0.024649687599999998	0.0236042981	0.0225092548	0.0213668611	0.0	-0.0050631	-0.0118847	0.056879	0.000890313	0.000696698	-0.000406347
-2.141225948560625	-0.4304774394162792	0.09978436299572424	0.80587268	15.10842514	0.78542745	0.019098310000000004	0.010883724	-0.0027341651000000002	-0.0278071491	-0.0229374756	-0.0029911827	0.0041189829	0.0040351282	-0.0059390986	0.0065055584999999996	0.0309551977	0.0025499329000000003	-0.0058550765000000005	0.0331577075	0.0330449956	0.0328574262	0.0325954241	0.0322595829	0.0318506634	0.0313695918	0.0308174581	0.0301955129	0.0295051652	0.028747978700000003	0.027925668900000002	0.027040098399999997	0.0260932734	0.025087338799999997	0.0240245732	0.022907384300000003	0.021738302799999998	0.020519977	0.0	-0.00226237	-0.00973947	0.0568663	0.000919863	0.000556716	-0.000293086
-1.6443909092757214	-0.6741648194524694	0.03608744673182807	0.89611459	16.80027199	0.82127351	0.059226925	0.0118783374	0.0034374874	-0.021732752400000003	-0.0366716743	0.0091598511	-0.005097867	0.0081865662	-0.0034032686	-0.0065724185	0.028650693900000003	-0.0076805674	-0.0032411390999999997	0.0331549239	0.0330338742	0.0328324519	0.032551147200000005	0.032190644500000004	0.0317518209	0.0312357439	0.0306436694	0.0299770378	0.0292374711	0.0284267685	0.0275469027	0.0266000144	0.0255884073	0.024514542799999997	0.0233810336	0.0221906375	0.0209462508	0.0196509012	0.0	-0.00901305	0.0274053	0.0568538	0.000969279	0.000594471	-7.38775e-05
-1.1693472032586738	-0.6135373674709359	-0.030217480442716993	0.95756686	17.9523735	0.83748031	0.09752012499999997	0.0163728744	0.0158232949	-0.0106857317	-0.022809661800000002	0.0210900567	-0.0195607197	0.004541957199999999	-0.0022342373	0.009975783299999999	0.023424402200000003	-0.0011362889	-0.0038504891	0.0331520409	0.0330223569	0.0328065924	0.03250531	0.032119295	0.0316495537	0.0310973105	0.030464005	0.029751288100000002	0.0289610175	0.0280952534	0.0271562525	0.026146462599999996	0.025068515899999998	0.0239252223	0.0227195622	0.021454678199999997	0.0201338677	0.0187605736	0.0	-0.0072718	0.08702279999999998	0.0495603	0.000550616	0.000507762	-0.000145863
-1.4301707877998728	-0.4299809240803764	-0.12634804427863322	0.79785323	14.95807743	0.77908039	0.036712915	0.010552035900000001	0.0182914388	-0.009483072700000001	-0.0119696286	0.0228340762	-0.024096760499999998	-0.000902735	0.0032931705	0.015635159	0.0179543317	0.0006076072	0.0067939973	0.033149058599999996	0.0330104438	0.0327798483	0.0324579146	0.0320455398	0.031543873	0.0309543119	0.0302784994	0.0295183185	0.028675887400000002	0.0277535535	0.0267538867	0.025679672599999998	0.0245339044	0.0233197746	0.022040666299999997	0.0207001437	0.0193019419	0.0178499569	0.0	-0.00574279	0.0842858	0.0457703	0.000147346	0.00062261	-9.08429e-05
-2.320170909532385	-0.4922824635073572	-0.25221927591643845	0.86163503	16.15385246	0.80926096	0.132397665	0.0037020623	0.0214793123	-0.0116354827	-0.0070403244	0.0184041598	-0.0016049196	0.0017679714	0.0053927886	0.0139924885	0.027159256099999998	0.0145765619	0.009007789799999999	0.033145977	0.0329981351	0.032752220299999996	0.0324089633	0.0319693844	0.03143479	0.030806769100000003	0.030087187999999997	0.0292781856	0.028382166099999998	0.0274017926	0.026339979	0.0251998808	0.0239848868	0.0226986077	0.0213448667	0.0199276871	0.018451280900000002	0.0169200361	0.0	-0.00575695	-0.00571605	0.0414885	0.000649479	0.00053181	-0.000259907
-2.7604596225889875	-0.6019899898515645	-0.2920198767882838	0.781165	14.64520741	0.78402138	0.02859626	0.000583409	0.024447668199999998	-0.0151766518	0.0046364143	0.0185237886	-0.0004159396	0.0043749181	0.010865661	0.022649502400000004	0.0171105844	0.0209575265	0.0036809938	0.0331427961	0.032985431	0.032723709100000005	0.0323584584	0.0318908344	0.0313223167	0.0306547037	0.0298901077	0.0290309476	0.0280799416	0.027040098399999997	0.0259147078	0.024707330099999997	0.023421785299999998	0.0220621404	0.020632697	0.0191379774	0.0175827105	0.0159718167	0.0	0.00191458	-0.00568542	0.0484235	0.000884102	0.000505901	-0.000278557
-2.4680870708895144	-0.6513971008367768	-0.4598161849768289	0.80721974	15.13367939	0.78983253	0.04200483	0.000544715	0.0264617337	-0.0159993361	-0.000508111	0.0173228604	-0.003624935	0.0135418152	0.017857281699999998	0.022249132	0.0251595136	0.0049888321999999995	0.0050262612	0.0331395159	0.0329723316	0.0326943156	0.0323064024	0.031809895899999996	0.031206465	0.0304981381	0.0296872961	0.028776664599999998	0.0277693045	0.026668601899999998	0.0254782567	0.024202269900000004	0.0228449308	0.0214108017	0.0199047033	0.0183316982	0.0166970736	0.015006324299999999	0.0	-0.00664263	0.0180278	0.0484124	0.000925943	0.000619307	-0.000317776
-2.33970394421262	-0.7323449951173728	-0.5386899187537907	0.87995905	16.49738884	0.80631727	0.08984901999999999	-0.0021418893	0.028690316400000002	-0.013209461	0.0082716725	0.0199770103	-0.0109784989	0.0095617003	0.025008604	0.0233504405	0.019253038	0.021754912999999997	0.008253657	0.0331361364	0.0329588371	0.0326640405	0.0322527977	0.0317265747	0.0310872475	0.0303370952	0.029478792200000003	0.0285153983	0.027450347799999997	0.026287437799999997	0.0250308139	0.0236849559	0.022254661800000002	0.020745030600000002	0.019161444	0.0175095475	0.01579523	0.014024603	0.0	-0.0130747	0.0663613	0.0549737	0.000479429	0.000589318	-0.000223836
-2.6782917335341696	-0.6269662914855141	-0.6152995930463063	0.86727142	16.25952339	0.81998426	0.08986387	-0.005086352	0.02819836	-0.0141161706	0.015585050500000001	0.0204984125	-0.0266641697	0.0078113995999999995	0.0183602207	0.0229300583	0.0006988885000000001	0.013800699599999999	0.0051299575	0.0331326576	0.0329449475	0.0326328846	0.0321976469	0.0316408772	0.030964677000000003	0.030171598799999998	0.029264636	0.028247212	0.027123167099999998	0.0258967442	0.0245725725	0.02315565	0.021651325099999997	0.020065275900000002	0.018403489199999998	0.0166722373	0.014878055	0.0130277146	0.0	-0.0130778	0.117757	0.0461686	-4.04334e-05	0.00063245	-0.000193631
-3.206083256062118	-0.5012346174708955	-0.5908145121728763	0.96540862	18.09939003	0.83180761	0.10949022500000001	-0.0090079953	0.0232864242	-0.01485045	0.0205867797	0.0160682331	-0.010264012	0.0107954711	0.0186168751	0.0320697868	7.35427e-05	0.0159417378	0.0066152269999999996	0.0331290796	0.0329306632	0.0326008489	0.0321409527	0.0315528098	0.030838766899999998	0.030001673	0.0290448684	0.0279721709	0.026787860499999996	0.0254966629	0.024103730099999998	0.0226146202	0.0210352748	0.0193719959	0.01763142	0.0158204923	0.013946438799999999	0.012016737	0.0	-0.0130476	0.0367729	0.0541053	0.000161422	0.00055156	-6.55919e-05
-3.655146355523303	-0.5614397588096064	-0.37811651416889	0.81526202	15.2844553	0.79689538	0.07282170500000001	-0.0131312709	0.0195441111	-0.0214850453	0.0197676185	0.0089177777	-0.0099943584	0.0101682274	0.0220484518	0.030094821600000002	0.0012067033	0.0074746	-0.0028864415	0.0331254023	0.0329159842	0.032567934	0.0320827178	0.0314623791	0.0307095305	0.0298273429	0.028819531800000003	0.0276903416	0.026444528300000002	0.025087338799999997	0.0236244891	0.0220621404	0.0204068728	0.0186656577	0.016845828700000003	0.0149550502	0.0130012856	0.010992763700000002	0.0	-0.00252835	0.0202839	0.0622408	0.00073749	0.000473657	-0.00016518
-3.6506170677063934	-0.4121736459558524	0.016148331325199442	0.84999436	15.93561459	0.81384063	0.08592286999999998	-0.0034351202000000003	0.0150216373	-0.028737562999999997	0.029514134700000003	0.0040848970000000005	0.0084986753	0.0099186853	0.0146128296	0.0329593687	0.0021876726999999997	0.002296009	-0.0117976545	0.0331216258	0.0329009107	0.032534141	0.032022945	0.0313695918	0.030576982000000003	0.0296486341	0.028588669100000002	0.0274017926	0.0260932734	0.024668920299999997	0.0231350562	0.0214984904	0.019766488000000002	0.0179467377	0.0160473177	0.0140766601	0.012043513	0.009956902	0.0	-0.00813522	0.0471746	0.0545006	0.00114229	0.000205921	-0.000406346
