WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	Cosine05	Cosine06	Cosine07	Cosine08	Cosine09	Cosine10	Cosine11	Cosine12	Cosine13	Cosine14	Cosine15	Cosine16	Cosine17	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	NonSteadyStateOutlier03	NonSteadyStateOutlier04	X	Y	Z	RotX	RotY	RotZ
0.08385700338747648	0.9838210134290752	1.18502355	24.01058006	0.84805161	0.12026405	0.0019804096	0.000134946	0.0168551408	-0.0342585162	-0.0018023767	-0.0596858658	0.0050828670000000005	0.0097443645	-0.014530577	-0.0070058788	-0.0365579803	0.0094998041	0.0337111711	0.033685967000000004	0.033643974199999996	0.0335852134	0.033509714100000004	0.0334175139	0.0333086587	0.0331832028	0.0330412086	0.032882747000000004	0.032707897	0.0325167456	0.0323093882	0.0320859281	0.0318464767	0.0315911533	0.0313200851	0.0310334073	0.0	0.0	0.0	0.0	0.0	0.0137232	-0.0290908	0.251886	-0.0021866	-0.00122691	0.000766531
0.09055562322006316	1.079219525657292	1.00369477	20.33655357	0.77363545	0.05649599000000001	0.0024823288	-0.0059982687	-0.023339086600000003	-0.0182833885	0.0015541114	-0.0187242799	0.0039451968	0.0044713436	-0.0075505124	-0.0362672529	-0.0053405295	0.013879796399999998	0.033709773	0.0336803759	0.033631399900000004	0.033562873199999996	0.0334748358	0.0333673388	0.0332404448	0.0330942274	0.0329287718	0.032744174	0.032540541400000005	0.0323179924	0.0320766563	0.0318166735	0.031538195	0.0312413828	0.030926409300000002	0.0305934577	0.0	0.0	0.0	0.0	0.0	0.0113864	0.00511589	0.244833	-0.0021866	-0.00143698	0.000718611
0.2524800370977157	0.8876423751262198	1.0173527	20.61328506	0.80297601	0.10178161000000004	0.0018640170000000001	-0.0056155987	-0.0144743083	0.0237074579	0.013782209699999999	-0.0225485747	0.0028946001000000002	-0.00011671360000000001	0.004800607199999999	-0.0111536558	0.024995955499999997	0.0279671202	0.0337082673	0.0336743551	0.03361786	0.03353882	0.033437287999999996	0.033313332	0.0331670354	0.0329984961	0.0328078271	0.0325951564	0.032360626600000005	0.032104395	0.031826633300000004	0.0315275279	0.0312072793	0.0308661023	0.0305042258	0.030121892400000003	0.0	0.0	0.0	0.0	0.0	0.0142742	0.0503262	0.284716	-0.0024288	-0.00147079	0.000718611
0.14446654599184672	0.7996689674201345	0.98279661	19.91312027	0.79040807	0.07012830000000005	-0.0044041002	-0.009745670500000001	0.0220462123	0.0197912789	0.0066556212	-0.020140621	0.0029421837	-0.0035821546000000004	-0.0116796588	0.0242646692	0.0076076476	0.0123213046	0.033706654100000004	0.0336679046	0.033603355099999996	0.033513055099999994	0.0333970737	0.0332554998	0.033088442	0.032896028199999996	0.0326784059	0.0324357418	0.032168222	0.0318760513	0.0315594538	0.031218672000000003	0.0308539671	0.0304656185	0.0300539238	0.029619198500000003	0.0	0.0	0.0	0.0	0.0	0.0127026	0.0319055	0.264796	-0.00214176	-0.0017880699999999997	0.000718611
0.3834640577410043	0.8660115368791326	1.06156874	21.50917625	0.81080407	0.09963414999999998	0.0030785894	-0.005942488	0.018668233899999997	-0.022692488700000003	-0.0157384868	-0.0524509358	0.0047862757	-0.0031352563	-0.0135250477	0.0021216044	-0.031710147200000004	-0.0141396412	0.0337049334	0.033661024500000004	0.0335878855	0.033485579700000004	0.0333541961	0.0331938487	0.0330046768	0.032786844700000005	0.032540541400000005	0.032265981	0.0319634017	0.0316330665	0.031275262000000005	0.030890299	0.030478511899999998	0.0300402581	0.0295759183	0.0290858957	0.0	0.0	0.0	0.0	0.0	0.0127736	-0.0297087	0.254784	-0.00209836	-0.00181204	0.00120998
0.2775267172197634	0.7802278592140859	1.03145611	20.89904404	0.82197332	0.11329900000000002	0.0046959466	-0.0032727098	-0.018360811799999998	-0.0213847283	-0.0152624444	-0.0114040818	0.0023785054	-0.0017251621	-9.88612e-05	-0.0291781383	-0.0099118995	-0.0049857493	0.0337031051	0.033653715	0.0335714516	0.0334563954	0.0333086587	0.0331283859	0.0329157531	0.0326709679	0.0323942695	0.0320859281	0.031746245	0.0313755519	0.030974211	0.0305426142	0.030081183199999997	0.0295903687	0.029070650099999998	0.028522535	0.0	0.0	0.0	0.0	0.0	0.0128645	0.0455394	0.268869	-0.00201775	-0.00212251	0.00112356
0.4737810795399348	0.7060410985031297	0.97206569	19.69569397	0.76943189	0.05160829999999998	0.0041365667	-0.005682720400000001	-0.0192498501	0.0182131501	0.0035315615	-0.0178961548	0.0013753289000000002	-0.0058156702	0.0086909693	-0.017891753899999998	0.0214614235	0.012624426499999999	0.0337011694	0.033645976	0.0335540539	0.0334255035	0.0332604651	0.033059118900000004	0.0328216846	0.0325484215	0.0322396278	0.0318956407	0.0315168356	0.031103626000000002	0.0306564631	0.030175834900000004	0.029662266200000002	0.0291163174	0.0285385847	0.027929698700000002	0.0	0.0	0.0	0.0	0.0	0.0178111	0.0625801	0.274808	-0.00233746	-0.00197202	0.00112012
0.2191658045109346	0.725010007341904	0.94338149	19.11450386	0.79680264	0.13325199	0.0011912833000000001	-0.0023238267	0.0137701882	0.029512919	0.017289849	-0.0210355204	0.004431493	0.0011325018	-0.0111112716	0.0213216098	0.0204562527	0.0069807799	0.0336991262	0.0336378077	0.0335356929	0.033392905699999996	0.033209619100000004	0.0329860556	0.032722486099999996	0.0324192304	0.0320766563	0.0316951793	0.031275262000000005	0.0308174137	0.0303221896	0.029790190499999997	0.029222061400000002	0.0286184915	0.027980212799999998	0.0273079993	0.0	0.0	0.0	0.0	0.0	0.0267724	-0.00421509	0.2629	-0.00181902	-0.00210691	0.00137854
0.3154646954363982	0.766380714513245	0.94451058	19.1373806	0.7888543	0.02364312	-0.0007289141	-0.0029733838	0.0267912607	-0.0071701406	-0.0019636647	-0.027028373199999997	0.0017215485	-0.00039074769999999996	-0.013971736200000001	0.0158569336	-0.0200995809	-0.0030297338	0.0336969754	0.0336292103	0.0335163692	0.0333586036	0.0331561248	0.0329092044	0.0326181731	0.0322834211	0.031905397200000005	0.031484608	0.0310216175	0.0305170463	0.0299715707	0.0293859219	0.028760884900000002	0.028097297400000002	0.0273960489	0.0266580793	0.0	0.0	0.0	0.0	0.0	0.0228683	0.00417293	0.259259	-0.00183916	-0.00208001	0.00127138
0.4266416008611502	0.8757378735474934	1.02129519	20.69316673	0.80749047	0.09618756999999997	0.0032098502000000003	-0.0026443129999999997	-0.0102685737	-0.028094534700000003	-0.009295540699999999	-0.0083297126	0.0009595414	-0.0042046222999999995	0.0022396324	-0.022547655899999998	-0.0207454421	0.0018773413000000001	0.0336947172	0.0336201837	0.0334960833	0.033322599	0.0330999865	0.0328285741	0.0325087618	0.032141021299999996	0.0317258946	0.0312639938	0.0307559999	0.0302026619	0.0296047954	0.028963282000000003	0.0282790675	0.0275531606	0.026786631600000003	0.025980610499999997	0.0	0.0	0.0	0.0	0.0	0.0319849	0.0577244	0.272861	-0.00171488	-0.00224692	0.00137854
0.4197717781005116	0.8034833659660902	0.90147156	18.26533699	0.75430226	0.07569500000000005	0.0020639067999999997	-0.007516596800000001	-0.0268363166	0.009249419200000001	0.0050964819	-0.0159499355	0.0031796223999999997	-0.0042927512	0.0042064027	-0.0278073298	0.0161093808	0.009203469799999999	0.0336923515	0.033610728199999995	0.0334748358	0.0332848937	0.0330412086	0.032744174	0.0323942695	0.03199206	0.031538195	0.0310334073	0.030478511899999998	0.0298744048	0.029222061400000002	0.028522535	0.027776955099999997	0.026986525600000002	0.0261525226	0.0252762928	0.0	0.0	0.0	0.0	0.0	0.0377977	0.0446742	0.254592	-0.00128354	-0.00244095	0.00152443
0.18157406308160884	0.7188765015540259	0.92746013	18.79191017	0.79003841	0.08708714	0.0033459957000000003	-0.0023197814	0.0077842531	0.0300283517	0.0233104144	-0.0178786127	0.004419843499999999	0.0030389483	-0.0100645701	0.0156293196	0.0257914444	0.0036546790999999997	0.033689878300000003	0.0336008438	0.0334526272	0.0332454896	0.0329797958	0.0326560139	0.0322747139	0.0318365677	0.031342346800000004	0.0307929218	0.0301892604	0.0295324259	0.028823575	0.0280639565	0.0272549081	0.026397854900000003	0.0254943064	0.024545854199999998	0.0	0.0	0.0	0.0	0.0	0.0453043	-0.00763284	0.253301	-0.00119689	-0.00281032	0.00158806
-0.008348359719214549	0.6575894648321774	0.9957152	20.17487335	0.81092036	0.07509933999999997	-0.0008447845	-0.0021142967	0.0251133183	-0.0099722093	-0.0087922787	-0.0152360687	0.0044006206	0.0088639007	-0.0074698375	0.0184759117	-0.0266152525	0.010076416099999999	0.0336872977	0.033590530699999996	0.0334294583	0.0332043888	0.0329157531	0.0325641037	0.0321501138	0.031674576	0.0311384007	0.0305426142	0.029888357200000003	0.0291768821	0.0284095511	0.027587833	0.026713301000000002	0.0257876292	0.0248125898	0.0237900494	0.0	0.0	0.0	0.0	0.0	0.0452832	0.0443274	0.256829	-0.00109956	-0.00266609	0.0017383
0.4894780543447466	0.7192046536310899	0.99466366	20.15356636	0.80052257	0.09568989999999998	0.0082142425	-0.0007332748	-0.009585760799999999	-0.026812417999999998	-0.014448523100000001	-0.012388498799999998	0.0008114411	0.00021425509999999998	0.0066617506	-0.0199180251	-0.021911972400000004	0.0094869024	0.0336846096	0.033579789	0.0334053297	0.0331615933	0.0328490854	0.0324684541	0.0320204887	0.031506118199999995	0.030926409300000002	0.030282564300000002	0.0295759183	0.0288079369	0.027980212799999998	0.0270944623	0.0261525226	0.025156346899999998	0.0241080012	0.0230096596	0.0	0.0	0.0	0.0	0.0	0.0380575	0.0875086	0.244588	-0.00100003	-0.00298392	0.00149482
0.14574161989595658	0.7623753466052784	0.97858298	19.82774544	0.80324996	0.14896239100000003	0.0101346546	-0.0063213624	-0.0309487635	0.006604085799999999	0.0009145638	-0.0163722934	0.0124869426	-0.00067113	-0.0038899196999999997	-0.0342032521	0.020895743999999997	0.0031986056	0.033681814	0.0335686189	0.033380242000000004	0.0331171054	0.0327797982	0.0323690761	0.0318858587	0.0313312284	0.030706427400000003	0.030012855	0.0292520644	0.0284257597	0.0275357915	0.0265841529	0.0255729753	0.0245045234	0.023381190099999997	0.022205491299999998	0.0	0.0	0.0	0.0	0.0	0.0429582	0.000675759	0.215192	-0.000532253	-0.00291875	0.00151853
0.07247330734935009	0.6266387954341027	1.06278586	21.53383827	0.83803588	0.07953283100000001	0.0080587735	0.0081387065	0.005588008100000001	0.034109897400000005	0.0200382887	-0.0170721493	0.0068642349	0.0096484992	-0.0010614134	0.0184939399	0.027317029399999998	0.013075628600000002	0.033678911	0.0335570204	0.0333541961	0.0330709272	0.032707897	0.032265981	0.031746245	0.031149942599999998	0.030478511899999998	0.0297335723	0.0289169205	0.028030526	0.0270765268	0.0260572237	0.024975075099999997	0.023832690899999998	0.0226328264	0.0213783754	0.0	0.0	0.0	0.0	0.0	0.0426344	0.00930999	0.25406	-0.0008652589999999998	-0.00299256	0.00174585
0.12811158758680607	0.6969501689103346	1.08575153	21.99916077	0.84733319	0.13691945999999994	-0.0026074304999999997	0.0009498642	0.0263203027	-0.0012440106	-0.0027079865999999997	0.0009118082	-0.0015216143	0.0065233176	0.006913189399999999	0.0239000188	-0.018796291200000002	0.0289225542	0.0336759006	0.0335449938	0.0333271926	0.0330230612	0.0326333875	0.0321591807	0.0316016694	0.030962297599999997	0.0302427216	0.0294448054	0.0285706158	0.0276224174	0.026602666299999998	0.0255140042	0.024359251000000002	0.023141397999999997	0.021863599900000003	0.0205291667	0.0	0.0	0.0	0.0	0.0	0.0466518	0.114701	0.265514	-0.00103397	-0.00292677	0.00165921
0.3774195825483427	0.9281192629051159	1.10451448	22.37932968	0.8242681	0.1390358	0.002794865	0.0047138716999999995	0.0115391758	-0.0318984877	-0.0047745902000000005	-0.0323411471	-0.001064878	0.0031934883	0.0007303433	-0.00724415	-0.0343553823	0.010777346399999999	0.033672782799999995	0.033532539199999996	0.0332992324	0.0329735098	0.032556275600000004	0.0320486875	0.0314521544	0.030768331800000003	0.0299991175	0.0291466463	0.028213284100000003	0.0272016213	0.0261144655	0.024954834	0.023725945	0.0224312092	0.0210742198	0.0196587428	0.0	0.0	0.0	0.0	0.0	0.046127	0.0440375	0.244126	-0.00041951	-0.0032079	0.00169281
0.2736478267915429	1.0655032412502878	1.00027597	20.26728058	0.78956467	0.09538955099999998	0.0010743797000000001	-0.0005558548	-0.026392928700000002	-0.0228066004	-0.0074419203	0.0034873613	0.0022022427	0.0006627889	0.00043926690000000004	-0.0399296356	-0.0053028636	0.009684691899999999	0.0336695575	0.0335196567	0.033270316099999996	0.0329222756	0.0324765675	0.0319345141	0.0312977235	0.0305680847	0.029747762400000002	0.0288391901	0.0278450632	0.026768330899999998	0.025612187400000003	0.0243800626	0.0230756116	0.0217027043	0.0202654136	0.018768003300000002	0.0	0.0	0.0	0.0	0.0	0.0495041	-0.000569601	0.258175	-0.000705737	-0.0029114	0.00177721
0.5220039865623464	1.0816380742733496	1.0485543	21.24548149	0.80353194	0.08124915100000002	0.0018817557999999998	-0.0016727	-0.0155553091	0.028228282	0.0160863253	-0.0056679385	0.0008961862	-0.0009960338	0.0044531375	-0.0070625343	0.0351693058	0.0207359827	0.0336662249	0.0335063465	0.0332404448	0.032869361	0.0323942695	0.0318166735	0.0311384007	0.0303615973	0.0294887214	0.028522535	0.0274660954	0.0263227454	0.0250961029	0.0237900494	0.0224087176	0.0209564783	0.0194379269	0.0178578686	0.0	0.0	0.0	0.0	0.0	0.0476106	0.0435089	0.265747	-0.00115885	-0.0029926	0.00175742
0.6357680950243495	0.921829653711251	0.9984507	20.230299	0.80225319	0.05200109999999999	-0.0062533199	-0.0037416065000000004	0.0230673477	0.0099478178	0.0024758308	-0.0129131047	-0.0038048916999999997	-0.0092871627	-0.0008947892999999999	0.0262669219	-0.005603545600000001	0.014373479199999999	0.0336627848	0.0334926088	0.033209619100000004	0.0328147689	0.0323093882	0.0316951793	0.030974211	0.0301489117	0.029222061400000002	0.0281967819	0.0270765268	0.0258650694	0.0245664902	0.023185163300000002	0.0217257415	0.0201931405	0.0185925226	0.016929279199999998	0.0	0.0	0.0	0.0	0.0	0.0479899	0.0705532	0.255908	-0.00137071	-0.0029114	0.00175913
0.5145502861972765	1.1151368331493463	1.013587	20.5369854	0.8247059	0.10752593999999996	0.0027614021	-0.0020747363	0.0080821772	-0.0034623345000000002	-0.0027771855	-0.025414559700000002	-0.0009059235000000001	-0.005777723100000001	-0.0023954118	-0.0035931930999999998	0.00042996379999999995	9.09893e-05	0.0336592374	0.0334784438	0.033177840099999995	0.032758502099999996	0.032221930499999996	0.0315700455	0.03080518	0.0299300714	0.028947851299999997	0.0278620348	0.0266765078	0.025395512999999998	0.0240236347	0.0225657824	0.0210271735	0.0194133141	0.0177299798	0.0159831948	0.0	0.0	0.0	0.0	0.0	0.0438435	0.00411441	0.266955	-0.000881665	-0.0029114	0.0017879599999999997
0.2695172446371241	0.3390361198365485	1.39660943	28.29766846	0.91420799	0.08403573999999998	0.0063795677	-0.029106027799999996	-0.0103041764	-0.0032447196000000003	-0.0355776248	-0.0355159293	0.0093820256	-0.0188335124	0.0033211183	-0.0178158087	-0.0059732181	-0.0030167259000000004	0.0336555826	0.033463851600000004	0.0331451086	0.0327005633	0.0321319031	0.031441286400000004	0.0306313342	0.0297051209	0.028666161800000003	0.0275184004	0.026266192799999998	0.024914292	0.0234678291	0.021932293999999998	0.0203135149	0.018617635900000002	0.0168510937	0.015020593200000001	0.0	0.0	0.0	0.0	0.0	0.0484213	0.0285366	0.255905	-0.00130668	-0.00321703	0.00193703
0.2850187429496229	-1.4321075149334341	1.2915585	26.16915703	0.97960651	0.0909873	0.0072945682	-0.0121652354	-0.0237111794	0.025020070699999997	-0.038489248399999995	0.0094783622	0.0063824305	-0.0069551748	0.025303572799999997	-0.0173525205	0.0227833015	-0.0152934523	0.0336518205	0.0334488324	0.0331114255	0.0326409556	0.0320393135	0.0313089168	0.030452700699999998	0.029474106200000003	0.028377065899999998	0.027165988199999998	0.0258457402	0.0244216275	0.0228993729	0.021285093999999997	0.0195852779	0.0178067556	0.0159566744	0.014042468999999998	0.0	0.0	0.0	0.0	0.0	0.0506693	0.08756039999999998	0.265823	-0.00101625	-0.00311151	0.00193703
